"Pair","Session","Fribble_nr","Name_a","Name_b","labels_a","labels_b","snautdist_a","snautdist_b","avg_dist"
"053054","pre","12","links uitsteeksel omhoog","horizontale schijf rechts","links uitsteeksel omhoog : toef met vierkant bovenop","horizontale schijf rechts : platte schijf",0.371174,0.176339,0.2737565
"053054","pre","13","platte cirkel voorop","drie bolletjes zijkanten","platte cirkel voorop : zes dingetjes","drie bolletjes zijkanten : zes bolletjes",0.436444,0.0917087,0.26407635
"053054","pre","14","ovaal bol bovenop","vierhoekige staaf voorkant","ovaal bol bovenop : rechthoek vooraan geplakt","vierhoekige staaf voorkant : rechthoekige staaf verticaal",0.198881,0.123278,0.1610795
"053054","pre","15","identieke mini staafjes bovenop","groot vierkant doormidden","identieke mini staafjes bovenop : links l vorm","groot vierkant doormidden : l",0.400269,0.600419,0.500344
"053054","pre","16","uitdijende kubus rechterzijde","twee grote kegels","uitdijende kubus rechterzijde : twee identieke pluimen","twee grote kegels : boven zijkant stekel",0.373081,0.387376,0.3802285
"055056","pre","1","dun rechtopstaand vierkant","twee armen","dun rechtopstaand vierkant : robotarmen","twee armen : robotarmen spijker",0.540239,0.455636,0.4979375
"055056","pre","2","piramide bovenop","punthoofd","piramide bovenop : punthoed","punthoofd : punthoofd blok neus",0.476728,0.214766,0.345747
"055056","pre","3","driehoek helemaal onderaan","ijscoupe","driehoek helemaal onderaan : ijscoupe","ijscoupe : ijscoupe",0.516734,-2.38419e-07,0.2583668807905
"055056","pre","4","vierkantjes rechterzijkant","gedraaid varkentje","vierkantjes rechterzijkant : varkentje","gedraaid varkentje : varkentje gedraaid",0.515015,0,0.2575075
"055056","pre","5","brede staaf bovenkant","brievenbus","brede staaf bovenkant : broodrooster","brievenbus : broodrooster",0.612573,0.70563,0.6591015
"055056","pre","6","zuignap koffielepel schuin","neuspiercing","zuignap koffielepel schuin : zuignap","neuspiercing : spijker neus",0.208205,0.402566,0.3053855
"055056","pre","7","dienblad bij bovenkant","kopje schapje bakje","dienblad bij bovenkant : dienblad bakblik","kopje schapje bakje : schapje poten bakje",0.191269,0.128785,0.160027
"055056","pre","8","driehoek met aanhangsel","pinokkio","driehoek met aanhangsel : biscuitje","pinokkio : ruitvormig koekje robotarmen",0.503952,0.605825,0.5548885
"055056","pre","9","smalle ronde onderkant","koekje in koffie","smalle ronde onderkant : koffiekoekje","koekje in koffie : koekje in koffie",0.463327,0,0.2316635
"055056","pre","10","lijkt op gieter","fotolijstje honkbalknuppel","lijkt op gieter : gieter","fotolijstje honkbalknuppel : gieter",0.239942,0.480927,0.3604345
"055056","pre","11","driehoekig uitsteeksel zijkant","kop koffie ei","driehoekig uitsteeksel zijkant : ei voorkant","kop koffie ei : twee lepels ei",0.252586,0.187075,0.2198305
"055056","pre","12","oorvormig uitsteeksel zijkant","prullenbak bezem","oorvormig uitsteeksel zijkant : oor","prullenbak bezem : oor dienblad",0.384663,0.431808,0.4082355
"055056","pre","13","vierkante onderzetter","twee staartjes","vierkante onderzetter : spiraal vlechtjes","twee staartjes : vlechtjes ronde neus",0.491499,0.270773,0.381136
"055056","pre","14","bol bovenop","bal kopje balk","bol bovenop : ei bovenop","bal kopje balk : ei kopje balk",0.169651,0.0853872,0.1275191
"055056","pre","15","vierkant rond midden","stekker","vierkant rond midden : stekkertje bovenop","stekker : stekker",0.453225,0,0.2266125
"055056","pre","16","rechtopstaande brede koffielepel","theepot met uitsteeksel","rechtopstaande brede koffielepel : slurf","theepot met uitsteeksel : vier verdeelde uitsteeksels",0.407932,0.345688,0.37681
"057058","pre","1","twee legoblokken links","verticaal vierkant voorkant","twee legoblokken links : twee legoblokken links","verticaal vierkant voorkant : twee lego's vierkant",1.19209e-07,0.185608,0.0928040596045
"057058","pre","2","puntige piramide bovenop","driehoek achter kogel","puntige piramide bovenop : piramide bovenop","driehoek achter kogel : pyramide kogel eend",0.0891116,0.21379,0.1514508
"057058","pre","3","driehoek eronder hangend","gedraaid uitsteeksel onder","driehoek eronder hangend : draaiing naar driehoek","gedraaid uitsteeksel onder : gedraaid uitsteeksel onderaan",0.236148,0.0579929,0.14707045
"057058","pre","4","afgeplatte conus bovenop","is aan zijkant","afgeplatte conus bovenop : is teken","is aan zijkant : afgekapte pyramide is",0.597096,0.333072,0.465084
"057058","pre","5","platliggende rechthoek bovenop","lang balkje bovenop","platliggende rechthoek bovenop : platliggend balkje bovenop","lang balkje bovenop : balkje bovenop",0.176516,0.0591012,0.1178086
"057058","pre","6","rechthoek door bol","staaf door neus","rechthoek door bol : kannibaal met piercing","staaf door neus : kannibaal inboorling piercing",0.479962,0.393713,0.4368375
"057058","pre","7","bezet plateau rechtsboven","tafeltje omgekeerde pyramide","bezet plateau rechtsboven : plateau met pootjes","tafeltje omgekeerde pyramide : plank tafel pyramide",0.266015,0.129996,0.1980055
"057058","pre","8","iss achterop boven","verticaal ruit uitsteeksels","iss achterop boven : iss bovenop","verticaal ruit uitsteeksels : spacestation arm onder",0.123889,0.454245,0.289067
"057058","pre","9","halfronde schijf bovenop","lepel plat rondje","halfronde schijf bovenop : half rondje achterop","lepel plat rondje : rondje achter kwart",0.398189,0.227622,0.3129055
"057058","pre","10","strandstoel linksboven","zonnepaneel knuppel achter","strandstoel linksboven : honkbalknuppel met strandstoel","zonnepaneel knuppel achter : knuppel strandstoel zonnepaneel",0.248859,0.0999901,0.17442455
"057058","pre","11","rechthoek rechtop bovenop","bolle neus lepels","rechthoek rechtop bovenop : kannibaal zonder piercing","bolle neus lepels : neus kwast rechthoek",0.471095,0.145739,0.308417
"057058","pre","12","trompet linksboven","horizontaal rondje zijkant","trompet linksboven : hartje met toeter","horizontaal rondje zijkant : hartjesvorm toeter rondje",0.472057,0.260224,0.3661405
"057058","pre","13","confetti slinger erachter","drie bolletjes zijkant","confetti slinger erachter : op een plateau","drie bolletjes zijkant : plateau slinger schoteltje",0.456331,0.267349,0.36184
"057058","pre","14","bol bovenop","bol bovenop","bol bovenop : armpjes met bol","bol bovenop : bol bovenop staaf",0.191348,0.0694126,0.1303803
"057058","pre","15","vierkant minirokje","horizontaal snijvlak erdoorheen","vierkant minirokje : glijbaan en snijvlak","horizontaal snijvlak erdoorheen : snijvlak glijbaan vierkant",0.350579,0.207693,0.279136
"057058","pre","16","legoblok rechts","handvaten bovenop zijkant","legoblok rechts : regenpijp links","handvaten bovenop zijkant : lego twee handvaten",0.253135,0.26445,0.2587925
"061062","pre","1","blokken armpjes vierkant","vierkant blauw rond","blokken armpjes vierkant : blokjes piramides spijker","vierkant blauw rond : spijker piramides plaat",0.195094,0.406706,0.3009
"061062","pre","2","tent trapezium cirkel","punt hoekig ovaal","tent trapezium cirkel : circustent trapezium koekje","punt hoekig ovaal : circus punt kubus",0.158016,0.322074,0.240045
"061062","pre","3","taartpunt blok schroef","beker op driehoek","taartpunt blok schroef : trofee","beker op driehoek : trofee voetstuk draai pilaar",0.643652,0.275735,0.4596935
"061062","pre","4","is tekentje hoedje pinokkio","twee rechthoeken streepje","is tekentje hoedje pinokkio : is tekentje keppeltje","twee rechthoeken streepje : is teken hoedje",0.155945,0.380098,0.2680215
"061062","pre","5","rechthoek tuit schep","complexe voorkant","rechthoek tuit schep : neus omgedraaid","complexe voorkant : driehoek staafje stokje",0.386817,0.393335,0.390076
"061062","pre","6","lantaarnpaal ei heft","stokje met rondjes","lantaarnpaal ei heft : piercing","stokje met rondjes : stokje door rondje",0.572556,0.11561,0.344083
"061062","pre","7","picknickbankje piemeltje trapezium","rechthoekig frame","picknickbankje piemeltje trapezium : parkbankje","rechthoekig frame : bankje pootjes bakje",0.258112,0.411313,0.3347125
"061062","pre","8","pinokkio ploeg linkerarm","ruiten vierkantjes haak","pinokkio ploeg linkerarm : ruitje blokken piramides","ruiten vierkantjes haak : ruiten piramides staafje",0.495994,0.214225,0.3551095
"061062","pre","9","pinokkio cirkel heft","hendel schijf","pinokkio cirkel heft : ronde schijf hendeltje","hendel schijf : draaischijf hendel onderstuk",0.438507,0.202318,0.3204125
"061062","pre","10","gieter vierkant handvat","gieter scherm schuin","gieter vierkant handvat : gieter zonnepaneeltje","gieter scherm schuin : gieter staafjes scherm",0.210526,0.0946527,0.15258935
"061062","pre","11","vulpen lineaal ei","bak ruit","vulpen lineaal ei : vulpen pennenbakje","bak ruit : pen rondje tijd",0.165268,0.420663,0.2929655
"061062","pre","12","bleekselderij cirkel spijker","spijker hendel rond","bleekselderij cirkel spijker : bleekselderij spijker","spijker hendel rond : spijker stengel plaatje",0.0589044,0.210517,0.1347107
"061062","pre","13","platform kralen armpjes","zes rondjes boogje","platform kralen armpjes : drie bolletjes","zes rondjes boogje : drie puntjes zijkant",0.35744,0.221813,0.2896265
"061062","pre","14","omarming ei pilaar","balletje hangende bak","omarming ei pilaar : knuffelaar ei","balletje hangende bak : hendels balletje staaf",0.281988,0.15245,0.217219
"061062","pre","15","glijbaan hoek platform","pijp vierkant omringd","glijbaan hoek platform : konijntje","pijp vierkant omringd : pijp vierkante plaat",0.548642,0.191092,0.369867
"061062","pre","16","negen uur blok","ovaal veel vierkantjes","negen uur blok : negen uur blokjes piramide","ovaal veel vierkantjes : twee hendels piramide",0.159358,0.28052,0.219939
"063064","pre","1","paddenstoel bovenop","links en vierkant","paddenstoel bovenop : paddestoel groeiende kubussen","links en vierkant : vierkant oplopende kubussen",0.324287,0.262596,0.2934415
"063064","pre","2","op wielen vlieger","puntig","op wielen vlieger : vlieger","puntig : vlieger",0.187581,0.786975,0.487278
"063064","pre","3","trofee gedraaid kubusje","uitsteeksel onder","trofee gedraaid kubusje : trofee","uitsteeksel onder : trofee",0.271472,0.722104,0.496788
"063064","pre","4","varken links gekanteld","links boven rechts","varken links gekanteld : varken","links boven rechts : varken",0.32581,0.660846,0.493328
"063064","pre","5","vleugeltjes lange rechthoek","compact","vleugeltjes lange rechthoek : kip watertap","compact : kip watertap",0.406243,0.653185,0.529714
"063064","pre","6","doorgestoken ei","rond rechts","doorgestoken ei : doorgestoken ei lepel","rond rechts : ei cirkel lepel",0.0620177,0.48126,0.27163885
"063064","pre","7","tafel twee stoelpoten","zwevende poten","tafel twee stoelpoten : tafelpoten staartje","zwevende poten : tafel poten cupje",0.255049,0.285739,0.270394
"063064","pre","8","pinokkio liggende zandloper","rechts midden onder","pinokkio liggende zandloper : groeiende kubussen armen","rechts midden onder : vierkant kubussen armen",0.339254,0.404851,0.3720525
"063064","pre","9","drankje citroen lepel","links uitstekend","drankje citroen lepel : lepel citroen","links uitstekend : citroen lepel balk",0.0599763,0.620628,0.34030215
"063064","pre","10","ijzeren pin erdoorheen","links rechts plat","ijzeren pin erdoorheen : zwaard","links rechts plat : zwaard",0.423841,0.535977,0.479909
"063064","pre","11","ei omgekeerde kegel","twee uitsteeksels boven","ei omgekeerde kegel : ei kegel","twee uitsteeksels boven : ei omgekeerde kegel",0.0452833,0.334082,0.18968265
"063064","pre","12","ijspegel cirkel","links hoog uitsteeksel","ijspegel cirkel : ijspegel c","links hoog uitsteeksel : cirkel c ijspegel",0.265103,0.466523,0.365813
"063064","pre","13","zwembad met trapje","symmetrisch","zwembad met trapje : symmetrisch","symmetrisch : symmetrisch",0.620487,1.19209e-07,0.3102435596045
"063064","pre","14","lange balk voorkant","langwerpige balk","lange balk voorkant : ei armen balk","langwerpige balk : ei balk armen",0.200264,0.166335,0.1832995
"063064","pre","15","linkerarm zwevend vierkant","complex","linkerarm zwevend vierkant : glijbaan schoorsteentjes","complex : glijbaan schoorstenen",0.411664,0.597381,0.5045225
"063064","pre","16","negen uur","vier uitsteeksels","negen uur : negen uur","vier uitsteeksels : negen uur",0,0.470949,0.2354745
"065066","pre","1","robot ogen vierkant","antenne voorvlak uitsteeksels","robot ogen vierkant : robot","antenne voorvlak uitsteeksels : robot",0.268615,0.677401,0.473008
"065066","pre","2","hoedje neus oor","punthoedje vierkante blok arm","hoedje neus oor : neus piramide","punthoedje vierkante blok arm : punthoedje dikke neus",0.274083,0.293339,0.283711
"065066","pre","3","standaard vierkant driehoek","voetsteun blokken kopje","standaard vierkant driehoek : statief beker","voetsteun blokken kopje : statief vierkantje bovenop",0.506431,0.313588,0.4100095
"065066","pre","4","onderzeeer boot","zitten rug uitsteeksels","onderzeeer boot : duikboot piramide","zitten rug uitsteeksels : onderzeeer autorijden",0.293152,0.607246,0.450199
"065066","pre","5","bootje vinnen staaf","armen neus hoofddeksel","bootje vinnen staaf : duikboot pinnetje","armen neus hoofddeksel : onderzeeer neus met staafje",0.276737,0.241264,0.2590005
"065066","pre","6","neus piercing staaf","wc ontstopper vasthouden","neus piercing staaf : neus piercing","wc ontstopper vasthouden : wc ontstopper neuspiercing",0.0631,0.0853661,0.07423305
"065066","pre","7","tafel pootjes","tafel plateautje schaaltje","tafel pootjes : tafeltje pootjes","tafel plateautje schaaltje : bureautje met pootjes",0.0475059,0.219961,0.13373345
"065066","pre","8","kraan sateliet","been omhoog vechtsport","kraan sateliet : kraantje","been omhoog vechtsport : kraantje vechtsporter",0.393408,0.493403,0.4434055
"065066","pre","9","lepel staaf onderkant","voetsteun uitstekende arm","lepel staaf onderkant : lepeltje onderkant citroen","voetsteun uitstekende arm : boogschutter lepeltje armpje",0.166891,0.471085,0.318988
"065066","pre","10","staaf benen staart","lichaampje op voorgrond","staaf benen staart : deegroller staaf","lichaampje op voorgrond : deegroller",0.268188,0.637578,0.452883
"065066","pre","11","neus clown","bowling pion antenne bolletjes neus","neus clown : lepeltjes neus arm","bowling pion antenne bolletjes neus : ronde neus lepeltjes",0.213411,0.198582,0.2059965
"065066","pre","12","plateau draaien","dienblad antenne uitsteeksel","plateau draaien : bankschroef plateau","dienblad antenne uitsteeksel : bankschroef dienblad",0.204774,0.250409,0.2275915
"065066","pre","13","vierkant oren clown","ondergrond zwembad lijn zwemmen","vierkant oren clown : clown wokkels","ondergrond zwembad lijn zwemmen : zwembad wokkels zwembad lijn",0.236198,0.165877,0.2010375
"065066","pre","14","hoofd armen neem","armen gespreid paal","hoofd armen neem : knuffel armen staaf","armen gespreid paal : omarm me",0.262467,0.519502,0.3909845
"065066","pre","15","rokje arm","vierkante buikband","rokje arm : rokje vierkant","vierkante buikband : rokje vierkante buikband",0.144358,0.0838217,0.11408985
"065066","pre","16","lepel staart armen","meerdere langwerpige uitsteeksels","lepel staart armen : mannetje lepeltje","meerdere langwerpige uitsteeksels : mannetje met uitstekels",0.194138,0.327533,0.2608355
