"StartTime","EndTime","director","trial","target","pair","transitions","round"
2853200,2859100,"B","5.5_ref",9,"043044",1,5
2867050,2872560,"A","5.6_ref",4,"043044",2,5
2910230,2917840,"B","5.7_ref",13,"043044",1,5
2926670,2935550,"A","5.8_ref",12,"043044",1,5
2943620,2950810,"B","5.9_ref",1,"043044",1,5
2967870,2977580,"A","5.10_ref",8,"043044",1,5
3000270,3009670,"B","5.11_ref",15,"043044",1,5
3033590,3041580,"A","5.12_ref",14,"043044",2,5
3053890,3060650,"B","5.13_ref",5,"043044",4,5
3071570,3084550,"A","5.14_ref",16,"043044",5,5
3102970,3107130,"B","5.15_ref",3,"043044",1,5
3119810,3126550,"A","5.16_ref",2,"043044",1,5
3136410,3147950,"B","6.1_ref",10,"043044",1,6
3168180,3174080,"A","6.2_ref",11,"043044",1,6
3182170,3191200,"B","6.3_ref",8,"043044",1,6
3212760,3219640,"A","6.4_ref",7,"043044",1,6
3233740,3238040,"B","6.5_ref",4,"043044",1,6
3263820,3268830,"A","6.6_ref",3,"043044",1,6
3280140,3287750,"B","6.7_ref",14,"043044",3,6
3311020,3316760,"A","6.8_ref",13,"043044",1,6
3335190,3342670,"B","6.9_ref",2,"043044",1,6
3363270,3370770,"A","6.10_ref",9,"043044",1,6
3386340,3392010,"B","6.11_ref",6,"043044",1,6
3405660,3411840,"A","6.12_ref",1,"043044",1,6
3436450,3442120,"B","6.13_ref",16,"043044",3,6
3457810,3464350,"A","6.14_ref",5,"043044",1,6
3477380,3485690,"B","6.15_ref",12,"043044",1,6
3498930,3511010,"A","6.16_ref",15,"043044",1,6
3780,35220,"B","1.1_ref",9,"045046",9,1
62680,85930,"A","1.2_ref",6,"045046",5,1
92960,111710,"B","1.3_ref",15,"045046",3,1
123800,136840,"A","1.4_ref",14,"045046",3,1
149420,168340,"B","1.5_ref",13,"045046",5,1
193460,217030,"A","1.6_ref",16,"045046",5,1
235900,258650,"B","1.7_ref",11,"045046",9,1
284580,299230,"A","1.8_ref",8,"045046",1,1
316630,326960,"B","1.9_ref",3,"045046",7,1
339980,359600,"A","1.10_ref",10,"045046",3,1
376730,428170,"B","1.11_ref",5,"045046",19,1
436830,467970,"A","1.12_ref",4,"045046",17,1
498280,512530,"B","1.13_ref",7,"045046",7,1
524430,539030,"A","1.14_ref",2,"045046",3,1
548650,567950,"B","1.15_ref",1,"045046",1,1
579770,597680,"A","1.16_ref",12,"045046",4,1
610150,618850,"B","2.1_ref",14,"045046",4,2
626520,667080,"A","2.2_ref",9,"045046",13,2
687950,710590,"B","2.3_ref",16,"045046",7,2
717930,723380,"A","2.4_ref",3,"045046",1,2
737260,751940,"B","2.5_ref",10,"045046",3,2
760610,775710,"A","2.6_ref",11,"045046",5,2
790430,817080,"B","2.7_ref",12,"045046",7,2
829150,836430,"A","2.8_ref",7,"045046",1,2
844820,853640,"B","2.9_ref",6,"045046",1,2
867990,876780,"A","2.10_ref",13,"045046",5,2
885430,900070,"B","2.11_ref",2,"045046",5,2
914290,927350,"A","2.12_ref",15,"045046",3,2
934270,952060,"B","2.13_ref",8,"045046",5,2
967530,977360,"A","2.14_ref",1,"045046",5,2
984920,1000510,"B","2.15_ref",4,"045046",5,2
1010210,1021840,"A","2.16_ref",5,"045046",3,2
1036130,1050960,"B","3.1_ref",9,"045046",5,3
1057100,1068880,"A","3.2_ref",10,"045046",1,3
1078410,1086360,"B","3.3_ref",15,"045046",3,3
1092970,1107960,"A","3.4_ref",12,"045046",3,3
1115490,1124720,"B","3.5_ref",1,"045046",1,3
1133080,1143920,"A","3.6_ref",4,"045046",3,3
1154990,1162990,"B","3.7_ref",7,"045046",1,3
1167750,1183760,"A","3.8_ref",16,"045046",5,3
1191550,1199720,"B","3.9_ref",13,"045046",1,3
1207700,1233440,"A","3.10_ref",2,"045046",11,3
1245350,1254160,"B","3.11_ref",11,"045046",3,3
1265230,1270970,"A","3.12_ref",6,"045046",1,3
1299690,1311010,"B","3.13_ref",5,"045046",1,3
1317360,1331750,"A","3.14_ref",8,"045046",4,3
1347130,1352600,"B","3.15_ref",3,"045046",2,3
1359840,1367830,"A","3.16_ref",14,"045046",3,3
1407770,1420840,"B","4.1_ref",10,"045046",3,4
1436760,1443580,"A","4.2_ref",15,"045046",1,4
1447690,1453610,"B","4.3_ref",6,"045046",3,4
1469020,1479110,"A","4.4_ref",1,"045046",3,4
1488190,1502280,"B","4.5_ref",16,"045046",5,4
1516530,1525600,"A","4.6_ref",13,"045046",3,4
1540440,1548340,"B","4.7_ref",12,"045046",1,4
1555170,1562270,"A","4.8_ref",7,"045046",3,4
1571170,1581100,"B","4.9_ref",2,"045046",5,4
1588060,1605550,"A","4.10_ref",9,"045046",3,4
1618310,1627270,"B","4.11_ref",14,"045046",1,4
1638070,1650640,"A","4.12_ref",5,"045046",3,4
1661650,1672660,"B","4.13_ref",8,"045046",5,4
1681700,1687920,"A","4.14_ref",11,"045046",1,4
1695810,1704960,"B","4.15_ref",4,"045046",3,4
1716970,1724300,"A","4.16_ref",3,"045046",1,4
1729340,1737380,"B","5.1_ref",7,"045046",3,5
1745270,1751080,"A","5.2_ref",6,"045046",1,5
1764980,1770580,"B","5.3_ref",11,"045046",1,5
1782640,1794110,"A","5.4_ref",10,"045046",1,5
1805200,1819810,"B","5.5_ref",9,"045046",3,5
1828520,1836850,"A","5.6_ref",4,"045046",3,5
1854100,1861600,"B","5.7_ref",13,"045046",1,5
1870940,1878520,"A","5.8_ref",12,"045046",3,5
1883500,1895340,"B","5.9_ref",1,"045046",3,5
1915320,1932110,"A","5.10_ref",8,"045046",1,5
1938400,1946440,"B","5.11_ref",15,"045046",1,5
1957050,1970090,"A","5.12_ref",14,"045046",3,5
1976630,1986280,"B","5.13_ref",5,"045046",1,5
2001870,2018500,"A","5.14_ref",16,"045046",3,5
2031320,2036890,"B","5.15_ref",3,"045046",1,5
2043200,2050130,"A","5.16_ref",2,"045046",3,5
2054630,2080950,"B","6.1_ref",10,"045046",5,6
2100700,2106270,"A","6.2_ref",11,"045046",1,6
2116920,2125320,"B","6.3_ref",8,"045046",1,6
2131920,2138070,"A","6.4_ref",7,"045046",3,6
2155800,2166250,"B","6.5_ref",4,"045046",1,6
2173680,2179570,"A","6.6_ref",3,"045046",1,6
2189630,2196570,"B","6.7_ref",14,"045046",1,6
2201460,2208090,"A","6.8_ref",13,"045046",3,6
2217020,2226630,"B","6.9_ref",2,"045046",5,6
2233290,2243520,"A","6.10_ref",9,"045046",3,6
2253650,2257880,"B","6.11_ref",6,"045046",1,6
2268140,2275530,"A","6.12_ref",1,"045046",3,6
2283620,2305760,"B","6.13_ref",16,"045046",7,6
2313300,2320510,"A","6.14_ref",5,"045046",1,6
2323910,2331590,"B","6.15_ref",12,"045046",1,6
2338930,2346640,"A","6.16_ref",15,"045046",3,6
9030,42170,"B","1.1_ref",9,"047048",11,1
72440,89940,"A","1.2_ref",6,"047048",7,1
137970,162760,"B","1.3_ref",15,"047048",14,1
183070,204510,"A","1.4_ref",14,"047048",8,1
230120,252870,"B","1.5_ref",13,"047048",13,1
286850,307010,"A","1.6_ref",16,"047048",11,1
351190,377410,"B","1.7_ref",11,"047048",7,1
397720,419130,"A","1.8_ref",8,"047048",15,1
439880,447690,"B","1.9_ref",3,"047048",3,1
460010,478490,"A","1.10_ref",10,"047048",5,1
517320,550330,"B","1.11_ref",5,"047048",15,1
560080,587960,"A","1.12_ref",4,"047048",17,1
615870,631110,"B","1.13_ref",7,"047048",7,1
646530,655910,"A","1.14_ref",2,"047048",7,1
666780,680910,"B","1.15_ref",1,"047048",5,1
702610,724920,"A","1.16_ref",12,"047048",9,1
745550,775000,"B","2.1_ref",14,"047048",7,2
786000,794070,"A","2.2_ref",9,"047048",5,2
812750,831540,"B","2.3_ref",16,"047048",11,2
842890,848440,"A","2.4_ref",3,"047048",1,2
870270,884640,"B","2.5_ref",10,"047048",5,2
919320,932690,"A","2.6_ref",11,"047048",5,2
954750,972340,"B","2.7_ref",12,"047048",7,2
1001930,1010990,"A","2.8_ref",7,"047048",3,2
1021390,1035640,"B","2.9_ref",6,"047048",7,2
1068130,1083580,"A","2.10_ref",13,"047048",7,2
1094370,1122320,"B","2.11_ref",2,"047048",11,2
1134660,1148450,"A","2.12_ref",15,"047048",3,2
1160060,1182760,"B","2.13_ref",8,"047048",11,2
1193040,1199030,"A","2.14_ref",1,"047048",1,2
1209470,1223880,"B","2.15_ref",4,"047048",5,2
1243230,1254760,"A","2.16_ref",5,"047048",1,2
1265540,1272640,"B","3.1_ref",9,"047048",2,3
1285230,1300250,"A","3.2_ref",10,"047048",6,3
1309650,1325490,"B","3.3_ref",15,"047048",7,3
1335030,1341220,"A","3.4_ref",12,"047048",1,3
1350100,1355030,"B","3.5_ref",1,"047048",1,3
1368830,1374420,"A","3.6_ref",4,"047048",1,3
1386410,1393680,"B","3.7_ref",7,"047048",3,3
1403520,1408600,"A","3.8_ref",16,"047048",1,3
1422760,1433580,"B","3.9_ref",13,"047048",3,3
1475410,1486670,"A","3.10_ref",2,"047048",3,3
1496860,1519350,"B","3.11_ref",11,"047048",5,3
1537100,1557550,"A","3.12_ref",6,"047048",4,3
1570210,1582010,"B","3.13_ref",5,"047048",2,3
1589170,1609940,"A","3.14_ref",8,"047048",5,3
1622150,1628110,"B","3.15_ref",3,"047048",1,3
1640130,1646350,"A","3.16_ref",14,"047048",4,3
1666040,1687810,"B","4.1_ref",10,"047048",4,4
1705860,1716600,"A","4.2_ref",15,"047048",3,4
1729180,1734160,"B","4.3_ref",6,"047048",1,4
1751240,1754710,"A","4.4_ref",1,"047048",1,4
1766110,1779270,"B","4.5_ref",16,"047048",5,4
1791360,1798280,"A","4.6_ref",13,"047048",4,4
1812660,1823370,"B","4.7_ref",12,"047048",4,4
1837530,1846660,"A","4.8_ref",7,"047048",1,4
1855860,1863200,"B","4.9_ref",2,"047048",1,4
1881690,1886770,"A","4.10_ref",9,"047048",1,4
1899190,1906870,"B","4.11_ref",14,"047048",1,4
1933150,1939320,"A","4.12_ref",5,"047048",1,4
1948240,1962510,"B","4.13_ref",8,"047048",8,4
1979050,1997410,"A","4.14_ref",11,"047048",8,4
2006340,2015790,"B","4.15_ref",4,"047048",3,4
2030740,2034940,"A","4.16_ref",3,"047048",1,4
2046150,2052250,"B","5.1_ref",7,"047048",1,5
2068450,2073970,"A","5.2_ref",6,"047048",1,5
2083990,2094120,"B","5.3_ref",11,"047048",5,5
2116300,2124280,"A","5.4_ref",10,"047048",3,5
2132530,2140550,"B","5.5_ref",9,"047048",4,5
2158330,2164360,"A","5.6_ref",4,"047048",2,5
2178880,2186270,"B","5.7_ref",13,"047048",3,5
2196390,2202300,"A","5.8_ref",12,"047048",1,5
2214270,2218750,"B","5.9_ref",1,"047048",1,5
2236930,2244180,"A","5.10_ref",8,"047048",1,5
2254230,2262320,"B","5.11_ref",15,"047048",3,5
2272410,2278380,"A","5.12_ref",14,"047048",2,5
2289140,2302800,"B","5.13_ref",5,"047048",5,5
2308980,2314950,"A","5.14_ref",16,"047048",2,5
2321910,2327700,"B","5.15_ref",3,"047048",1,5
2333580,2338600,"A","5.16_ref",2,"047048",1,5
2346410,2362470,"B","6.1_ref",10,"047048",3,6
2376400,2384730,"A","6.2_ref",11,"047048",3,6
2392520,2398240,"B","6.3_ref",8,"047048",1,6
2407780,2415450,"A","6.4_ref",7,"047048",1,6
2433850,2438270,"B","6.5_ref",4,"047048",1,6
2445040,2450810,"A","6.6_ref",3,"047048",1,6
2460060,2465400,"B","6.7_ref",14,"047048",1,6
2475210,2481450,"A","6.8_ref",13,"047048",1,6
2509160,2514710,"B","6.9_ref",2,"047048",1,6
2532410,2536090,"A","6.10_ref",9,"047048",1,6
2545440,2550080,"B","6.11_ref",6,"047048",1,6
2556610,2562300,"A","6.12_ref",1,"047048",1,6
2571320,2578710,"B","6.13_ref",16,"047048",1,6
2588400,2595090,"A","6.14_ref",5,"047048",1,6
2603170,2610020,"B","6.15_ref",12,"047048",1,6
2618360,2627930,"A","6.16_ref",15,"047048",3,6
2090,50400,"B","1.1_ref",9,"049050",17,1
117520,138570,"A","1.2_ref",6,"049050",1,1
214780,251930,"B","1.3_ref",15,"049050",9,1
295260,315430,"A","1.4_ref",14,"049050",1,1
340110,368930,"B","1.5_ref",13,"049050",9,1
444000,474570,"A","1.6_ref",16,"049050",3,1
513860,540690,"B","1.7_ref",11,"049050",5,1
581120,606140,"A","1.8_ref",8,"049050",1,1
640340,674010,"B","1.9_ref",3,"049050",11,1
695930,728410,"A","1.10_ref",10,"049050",7,1
776180,822720,"B","1.11_ref",5,"049050",11,1
843790,862980,"A","1.12_ref",4,"049050",5,1
895730,918610,"B","1.13_ref",7,"049050",7,1
942990,969770,"A","1.14_ref",2,"049050",3,1
992820,1019070,"B","1.15_ref",1,"049050",7,1
1043190,1074830,"A","1.16_ref",12,"049050",5,1
1101360,1132920,"B","2.1_ref",14,"049050",11,2
1150400,1171870,"A","2.2_ref",9,"049050",3,2
1200320,1226350,"B","2.3_ref",16,"049050",3,2
1251790,1266730,"A","2.4_ref",3,"049050",5,2
1308180,1327350,"B","2.5_ref",10,"049050",3,2
1364090,1379570,"A","2.6_ref",11,"049050",3,2
1401760,1422280,"B","2.7_ref",12,"049050",3,2
1450540,1463770,"A","2.8_ref",7,"049050",5,2
1487580,1501420,"B","2.9_ref",6,"049050",3,2
1579070,1594750,"A","2.10_ref",13,"049050",3,2
1609440,1631820,"B","2.11_ref",2,"049050",3,2
1666290,1685850,"A","2.12_ref",15,"049050",9,2
1708500,1738580,"B","2.13_ref",8,"049050",7,2
1767770,1781440,"A","2.14_ref",1,"049050",3,2
1796760,1810420,"B","2.15_ref",4,"049050",5,2
1828210,1867900,"A","2.16_ref",5,"049050",7,2
1882450,1903730,"B","3.1_ref",9,"049050",3,3
1916790,1932340,"A","3.2_ref",10,"049050",5,3
1965830,1982470,"B","3.3_ref",15,"049050",5,3
1997440,2012140,"A","3.4_ref",12,"049050",5,3
2025050,2034390,"B","3.5_ref",1,"049050",5,3
2053070,2064950,"A","3.6_ref",4,"049050",3,3
2086020,2099760,"B","3.7_ref",7,"049050",1,3
2110860,2123030,"A","3.8_ref",16,"049050",5,3
2143970,2155760,"B","3.9_ref",13,"049050",1,3
2199480,2212700,"A","3.10_ref",2,"049050",5,3
2226990,2241040,"B","3.11_ref",11,"049050",3,3
2264700,2273980,"A","3.12_ref",6,"049050",3,3
2299130,2307250,"B","3.13_ref",5,"049050",1,3
2320540,2337680,"A","3.14_ref",8,"049050",7,3
2360370,2372480,"B","3.15_ref",3,"049050",3,3
2393890,2406630,"A","3.16_ref",14,"049050",3,3
2459590,2470790,"B","4.1_ref",10,"049050",3,4
2506180,2521930,"A","4.2_ref",15,"049050",5,4
2539370,2549220,"B","4.3_ref",6,"049050",3,4
2584380,2591440,"A","4.4_ref",1,"049050",3,4
2607810,2624570,"B","4.5_ref",16,"049050",5,4
2656600,2666630,"A","4.6_ref",13,"049050",4,4
2682300,2698940,"B","4.7_ref",12,"049050",4,4
2720080,2728970,"A","4.8_ref",7,"049050",1,4
2741500,2753330,"B","4.9_ref",2,"049050",5,4
2783180,2797470,"A","4.10_ref",9,"049050",3,4
2831610,2844880,"B","4.11_ref",14,"049050",3,4
2870960,2879590,"A","4.12_ref",5,"049050",1,4
2897840,2913680,"B","4.13_ref",8,"049050",5,4
2931770,2945220,"A","4.14_ref",11,"049050",3,4
2961600,2971660,"B","4.15_ref",4,"049050",5,4
2996820,3006570,"A","4.16_ref",3,"049050",3,4
3030700,3039150,"B","5.1_ref",7,"049050",1,5
3086710,3096990,"A","5.2_ref",6,"049050",1,5
3117110,3130600,"B","5.3_ref",11,"049050",3,5
3167600,3176740,"A","5.4_ref",10,"049050",1,5
3208070,3233630,"B","5.5_ref",9,"049050",3,5
3263800,3270530,"A","5.6_ref",4,"049050",3,5
3282890,3292530,"B","5.7_ref",13,"049050",1,5
3310100,3320900,"A","5.8_ref",12,"049050",5,5
3334400,3340920,"B","5.9_ref",1,"049050",1,5
3400300,3413150,"A","5.10_ref",8,"049050",5,5
3442180,3453690,"B","5.11_ref",15,"049050",3,5
3473110,3483300,"A","5.12_ref",14,"049050",3,5
3552680,3561710,"B","5.13_ref",5,"049050",1,5
3574410,3587980,"A","5.14_ref",16,"049050",6,5
3602370,3609890,"B","5.15_ref",3,"049050",2,5
3627290,3635550,"A","5.16_ref",2,"049050",1,5
3645990,3652630,"B","6.1_ref",10,"049050",1,6
3663650,3673810,"A","6.2_ref",11,"049050",3,6
3705130,3713990,"B","6.3_ref",8,"049050",5,6
3725360,3733380,"A","6.4_ref",7,"049050",1,6
3753090,3759370,"B","6.5_ref",4,"049050",3,6
3770620,3778820,"A","6.6_ref",3,"049050",1,6
3789740,3801500,"B","6.7_ref",14,"049050",5,6
3814890,3821200,"A","6.8_ref",13,"049050",3,6
3833970,3845610,"B","6.9_ref",2,"049050",5,6
3862760,3871210,"A","6.10_ref",9,"049050",3,6
3880780,3892380,"B","6.11_ref",6,"049050",1,6
3914730,3920170,"A","6.12_ref",1,"049050",1,6
3932310,3945850,"B","6.13_ref",16,"049050",5,6
3958620,3966630,"A","6.14_ref",5,"049050",1,6
3976320,3987840,"B","6.15_ref",12,"049050",5,6
4000790,4008000,"A","6.16_ref",15,"049050",2,6
5600,43290,"B","1.1_ref",9,"051052",15,1
72010,100060,"A","1.2_ref",6,"051052",11,1
130610,146440,"B","1.3_ref",15,"051052",3,1
173210,205120,"A","1.4_ref",14,"051052",9,1
222900,240140,"B","1.5_ref",13,"051052",7,1
266290,298460,"A","1.6_ref",16,"051052",5,1
309650,330250,"B","1.7_ref",11,"051052",3,1
376490,403320,"A","1.8_ref",8,"051052",9,1
427140,442270,"B","1.9_ref",3,"051052",5,1
475370,521230,"A","1.10_ref",10,"051052",11,1
543650,605850,"B","1.11_ref",5,"051052",25,1
619920,645600,"A","1.12_ref",4,"051052",1,1
666490,721060,"B","1.13_ref",7,"051052",13,1
733880,753650,"A","1.14_ref",2,"051052",3,1
766130,782820,"B","1.15_ref",1,"051052",5,1
804330,823220,"A","1.16_ref",12,"051052",1,1
842860,863680,"B","2.1_ref",14,"051052",9,2
873990,890010,"A","2.2_ref",9,"051052",7,2
915610,932580,"B","2.3_ref",16,"051052",5,2
941170,951140,"A","2.4_ref",3,"051052",5,2
978360,1000510,"B","2.5_ref",10,"051052",7,2
1013620,1029690,"A","2.6_ref",11,"051052",5,2
1041610,1067150,"B","2.7_ref",12,"051052",5,2
1079650,1097570,"A","2.8_ref",7,"051052",5,2
1113820,1126060,"B","2.9_ref",6,"051052",5,2
1158720,1168730,"A","2.10_ref",13,"051052",3,2
1176200,1190100,"B","2.11_ref",2,"051052",5,2
1200050,1218060,"A","2.12_ref",15,"051052",3,2
1246870,1286430,"B","2.13_ref",8,"051052",17,2
1298750,1309850,"A","2.14_ref",1,"051052",1,2
1323620,1342540,"B","2.15_ref",4,"051052",5,2
1356660,1370450,"A","2.16_ref",5,"051052",5,2
1385120,1398560,"B","3.1_ref",9,"051052",5,3
1407580,1432050,"A","3.2_ref",10,"051052",3,3
1471910,1486770,"B","3.3_ref",15,"051052",1,3
1493360,1502220,"A","3.4_ref",12,"051052",3,3
1518860,1529800,"B","3.5_ref",1,"051052",1,3
1549310,1560500,"A","3.6_ref",4,"051052",5,3
1573140,1601890,"B","3.7_ref",7,"051052",7,3
1608330,1622360,"A","3.8_ref",16,"051052",5,3
1658610,1667750,"B","3.9_ref",13,"051052",3,3
1693000,1702710,"A","3.10_ref",2,"051052",3,3
1723570,1741100,"B","3.11_ref",11,"051052",7,3
1749510,1754740,"A","3.12_ref",6,"051052",1,3
1778280,1796390,"B","3.13_ref",5,"051052",9,3
1802080,1815460,"A","3.14_ref",8,"051052",3,3
1855680,1868530,"B","3.15_ref",3,"051052",3,3
1888910,1898320,"A","3.16_ref",14,"051052",5,3
1925230,1947650,"B","4.1_ref",10,"051052",7,4
1982950,1994580,"A","4.2_ref",15,"051052",7,4
2003550,2009970,"B","4.3_ref",6,"051052",1,4
2078920,2094150,"A","4.4_ref",1,"051052",4,4
2101450,2113370,"B","4.5_ref",16,"051052",4,4
2124740,2133570,"A","4.6_ref",13,"051052",3,4
2165630,2175840,"B","4.7_ref",12,"051052",1,4
2190100,2205200,"A","4.8_ref",7,"051052",5,4
2218240,2228450,"B","4.9_ref",2,"051052",1,4
2248310,2260380,"A","4.10_ref",9,"051052",9,4
2272010,2282750,"B","4.11_ref",14,"051052",3,4
2299220,2311560,"A","4.12_ref",5,"051052",1,4
2329970,2344610,"B","4.13_ref",8,"051052",7,4
2354080,2363030,"A","4.14_ref",11,"051052",3,4
2382680,2393120,"B","4.15_ref",4,"051052",3,4
2406930,2414430,"A","4.16_ref",3,"051052",3,4
2418510,2426230,"B","5.1_ref",7,"051052",3,5
2436160,2443320,"A","5.2_ref",6,"051052",1,5
2475700,2485130,"B","5.3_ref",11,"051052",3,5
2516060,2526520,"A","5.4_ref",10,"051052",3,5
2549860,2564120,"B","5.5_ref",9,"051052",3,5
2580390,2588250,"A","5.6_ref",4,"051052",3,5
2601460,2610550,"B","5.7_ref",13,"051052",3,5
2621480,2628030,"A","5.8_ref",12,"051052",1,5
2639730,2651980,"B","5.9_ref",1,"051052",5,5
2663180,2674050,"A","5.10_ref",8,"051052",5,5
2682100,2694960,"B","5.11_ref",15,"051052",3,5
2711560,2728520,"A","5.12_ref",14,"051052",3,5
2741650,2762250,"B","5.13_ref",5,"051052",1,5
2774690,2790460,"A","5.14_ref",16,"051052",7,5
2807400,2812340,"B","5.15_ref",3,"051052",1,5
2825450,2834290,"A","5.16_ref",2,"051052",3,5
2837110,2847640,"B","6.1_ref",10,"051052",1,6
2866970,2874040,"A","6.2_ref",11,"051052",3,6
2896040,2906880,"B","6.3_ref",8,"051052",1,6
2918360,2928170,"A","6.4_ref",7,"051052",3,6
2942870,2950350,"B","6.5_ref",4,"051052",1,6
2964560,2969540,"A","6.6_ref",3,"051052",1,6
2993920,3000110,"B","6.7_ref",14,"051052",1,6
3007380,3013800,"A","6.8_ref",13,"051052",3,6
3033520,3046710,"B","6.9_ref",2,"051052",1,6
3068460,3092830,"A","6.10_ref",9,"051052",11,6
3103350,3109530,"B","6.11_ref",6,"051052",1,6
3126370,3134540,"A","6.12_ref",1,"051052",3,6
3144160,3153550,"B","6.13_ref",16,"051052",1,6
3160850,3172770,"A","6.14_ref",5,"051052",1,6
3179160,3190130,"B","6.15_ref",12,"051052",3,6
3199360,3209720,"A","6.16_ref",15,"051052",2,6
5250,41640,"B","1.1_ref",9,"053054",9,1
86560,109630,"A","1.2_ref",6,"053054",4,1
149620,178120,"B","1.3_ref",15,"053054",11,1
217080,240100,"A","1.4_ref",14,"053054",7,1
277050,301670,"B","1.5_ref",13,"053054",4,1
361500,402780,"A","1.6_ref",16,"053054",15,1
424570,444800,"B","1.7_ref",11,"053054",7,1
477840,507380,"A","1.8_ref",8,"053054",3,1
523020,538680,"B","1.9_ref",3,"053054",6,1
559410,585070,"A","1.10_ref",10,"053054",7,1
612090,633360,"B","1.11_ref",5,"053054",6,1
644400,669500,"A","1.12_ref",4,"053054",3,1
703830,726370,"B","1.13_ref",7,"053054",9,1
741110,787650,"A","1.14_ref",2,"053054",11,1
812960,837510,"B","1.15_ref",1,"053054",10,1
854420,879660,"A","1.16_ref",12,"053054",6,1
906020,928440,"B","2.1_ref",14,"053054",7,2
936780,961050,"A","2.2_ref",9,"053054",3,2
976010,992410,"B","2.3_ref",16,"053054",1,2
1013360,1025980,"A","2.4_ref",3,"053054",3,2
1042020,1053670,"B","2.5_ref",10,"053054",3,2
1067930,1085490,"A","2.6_ref",11,"053054",1,2
1115050,1134780,"B","2.7_ref",12,"053054",1,2
1175090,1187550,"A","2.8_ref",7,"053054",3,2
1200470,1213630,"B","2.9_ref",6,"053054",1,2
1244940,1275090,"A","2.10_ref",13,"053054",9,2
1284760,1315620,"B","2.11_ref",2,"053054",5,2
1329010,1355630,"A","2.12_ref",15,"053054",5,2
1366020,1381460,"B","2.13_ref",8,"053054",7,2
1395230,1412570,"A","2.14_ref",1,"053054",3,2
1440860,1475470,"B","2.15_ref",4,"053054",7,2
1494850,1516370,"A","2.16_ref",5,"053054",3,2
1532930,1555720,"B","3.1_ref",9,"053054",8,3
1576400,1596660,"A","3.2_ref",10,"053054",6,3
1644060,1658210,"B","3.3_ref",15,"053054",3,3
1680110,1700990,"A","3.4_ref",12,"053054",3,3
1712730,1724150,"B","3.5_ref",1,"053054",3,3
1747160,1769310,"A","3.6_ref",4,"053054",3,3
1781050,1790650,"B","3.7_ref",7,"053054",1,3
1798850,1815090,"A","3.8_ref",16,"053054",1,3
1853050,1863220,"B","3.9_ref",13,"053054",1,3
1880420,1900380,"A","3.10_ref",2,"053054",3,3
1921310,1935490,"B","3.11_ref",11,"053054",3,3
1982860,1999340,"A","3.12_ref",6,"053054",1,3
2018350,2032310,"B","3.13_ref",5,"053054",5,3
2042610,2068600,"A","3.14_ref",8,"053054",3,3
2086920,2094170,"B","3.15_ref",3,"053054",1,3
2104770,2122370,"A","3.16_ref",14,"053054",3,3
2151090,2158300,"B","4.1_ref",10,"053054",1,4
2187220,2210560,"A","4.2_ref",15,"053054",3,4
2222360,2237750,"B","4.3_ref",6,"053054",1,4
2255090,2266150,"A","4.4_ref",1,"053054",1,4
2278800,2292680,"B","4.5_ref",16,"053054",3,4
2309980,2323890,"A","4.6_ref",13,"053054",3,4
2339320,2362060,"B","4.7_ref",12,"053054",5,4
2373350,2380070,"A","4.8_ref",7,"053054",1,4
2396150,2410920,"B","4.9_ref",2,"053054",3,4
2428800,2447040,"A","4.10_ref",9,"053054",5,4
2466000,2495160,"B","4.11_ref",14,"053054",7,4
2520520,2532490,"A","4.12_ref",5,"053054",3,4
2566440,2576460,"B","4.13_ref",8,"053054",5,4
2588010,2604090,"A","4.14_ref",11,"053054",3,4
2621800,2632820,"B","4.15_ref",4,"053054",3,4
2644710,2654490,"A","4.16_ref",3,"053054",3,4
2659990,2665090,"B","5.1_ref",7,"053054",1,5
2686640,2700180,"A","5.2_ref",6,"053054",1,5
2723910,2768410,"B","5.3_ref",11,"053054",9,5
2786040,2795820,"A","5.4_ref",10,"053054",1,5
2816910,2830210,"B","5.5_ref",9,"053054",3,5
2838230,2851370,"A","5.6_ref",4,"053054",1,5
2860040,2866750,"B","5.7_ref",13,"053054",3,5
2883110,2894990,"A","5.8_ref",12,"053054",3,5
2910420,2918070,"B","5.9_ref",1,"053054",5,5
