"pair","target","round","pair_peaks","pair_gesture","pair_range","pair_transitions","postdist","predist"
"063064",4,6,9,18,0.16273,1,NA,NA
"063064",5,1,104,70,0.163356,9,NA,NA
"063064",5,2,23,34,0.223986,1,NA,NA
"063064",5,3,13,11,0.143803,1,NA,NA
"063064",5,4,14,16,0.192155,1,NA,NA
"063064",5,5,14,14,0.211753,1,NA,NA
"063064",5,6,9,14,0.201051,1,NA,NA
"063064",6,1,122,70,0.222554,9,NA,NA
"063064",6,2,33,27,0.169476,3,NA,NA
"063064",6,3,33,34,0.12646,3,NA,NA
"063064",6,4,33,23,0.202504,1,NA,NA
"063064",6,5,31,25,0.214049,3,NA,NA
"063064",6,6,24,21,0.109441,1,NA,NA
"063064",7,1,51,41,0.167774,9,NA,NA
"063064",7,2,52,36,0.182987,3,NA,NA
"063064",7,3,37,35,0.131326,3,NA,NA
"063064",7,4,37,32,0.133226,3,NA,NA
"063064",7,5,22,20,0.11585,1,NA,NA
"063064",7,6,31,37,0.214722,1,NA,NA
"063064",8,1,80,70,0.193622,5,NA,NA
"063064",8,2,51,51,0.184397,7,NA,NA
"063064",8,3,62,70,0.190681,3,NA,NA
"063064",8,4,32,31,0.086563,2,NA,NA
"063064",8,5,33,29,0.211409,1,NA,NA
"063064",8,6,39,36,0.146574,3,NA,NA
"063064",9,1,80,58,0.200846,11,NA,NA
"063064",9,2,38,30,0.119715,3,NA,NA
"063064",9,3,40,34,0.167087,7,NA,NA
"063064",9,4,24,18,0.216903,1,NA,NA
"063064",9,5,39,27,0.241783,5,NA,NA
"063064",9,6,15,21,0.180655,1,NA,NA
"063064",10,1,78,59,0.137557,3,NA,NA
"063064",10,2,56,29,0.13271,3,NA,NA
"063064",10,3,27,26,0.172526,1,NA,NA
"063064",10,4,59,49,0.280108,9,NA,NA
"063064",10,5,8,18,0.207784,1,NA,NA
"063064",10,6,8,5,0.187965,1,NA,NA
"063064",11,1,65,57,0.209105,7,NA,NA
"063064",11,2,45,64,0.161764,1,NA,NA
"063064",11,3,38,35,0.158114,3,NA,NA
"063064",11,4,30,30,0.23785,2,NA,NA
"063064",11,5,31,26,0.153338,5,NA,NA
"063064",11,6,69,53,0.250016,7,NA,NA
"063064",12,1,78,67,0.178431,3,NA,NA
"063064",12,2,44,50,0.345162,7,NA,NA
"063064",12,3,34,27,0.080591,4,NA,NA
"063064",12,4,27,22,0.149313,1,NA,NA
"063064",12,5,20,28,0.144044,3,NA,NA
"063064",12,6,29,28,0.131837,1,NA,NA
"063064",13,1,77,57,0.328667,3,NA,NA
"063064",13,2,31,25,0.120352,1,NA,NA
"063064",13,3,10,9,0.077421,2,NA,NA
"063064",13,4,12,19,0.26524,1,NA,NA
"063064",13,5,10,14,0.276636,1,NA,NA
"063064",13,6,10,15,0.179517,1,NA,NA
"063064",14,1,67,51,0.26329,7,NA,NA
"063064",14,2,59,45,0.1248,5,NA,NA
"063064",14,3,27,17,0.226633,1,NA,NA
"063064",14,4,32,28,0.121732,3,NA,NA
"063064",14,5,30,21,0.379434,5,NA,NA
"063064",14,6,24,32,0.146584,3,NA,NA
"063064",15,1,52,56,0.14012,5,NA,NA
"063064",15,2,42,39,0.163578,1,NA,NA
"063064",15,3,40,38,0.124816,8,NA,NA
"063064",15,4,29,23,0.148982,5,NA,NA
"063064",15,5,29,19,0.111964,1,NA,NA
"063064",15,6,13,19,0.147073,1,NA,NA
"063064",16,1,98,65,0.194496,5,NA,NA
"063064",16,2,27,30,0.136265,7,NA,NA
"063064",16,3,23,22,0.166062,3,NA,NA
"063064",16,4,10,10,0.097154,1,NA,NA
"063064",16,5,8,24,0.217547,1,NA,NA
"063064",16,6,10,6,0.250357,1,NA,NA
"065066",1,1,104,49,0.284027,7,NA,NA
"065066",1,2,7,12,0.27508,1,NA,NA
"065066",1,3,51,40,0.273936,7,NA,NA
"065066",1,4,5,4,0.194144,1,NA,NA
"065066",1,5,18,24,0.195554,3,NA,NA
"065066",1,6,4,12,0.153207,1,NA,NA
"065066",2,1,35,28,0.20732,3,NA,NA
"065066",2,2,23,27,0.247726,3,NA,NA
"065066",2,3,18,13,0.103327,2,NA,NA
"065066",2,4,22,26,0.235306,5,NA,NA
"065066",2,5,11,18,0.127885,1,NA,NA
"065066",2,6,17,18,0.173831,1,NA,NA
"065066",3,1,29,22,0.264373,7,NA,NA
"065066",3,2,21,17,0.162423,3,NA,NA
"065066",3,3,15,15,0.233115,3,NA,NA
"065066",3,4,12,12,0.121987,1,NA,NA
"065066",3,5,15,16,0.148538,1,NA,NA
"065066",3,6,8,19,0.073538,1,NA,NA
"065066",4,1,103,79,0.363478,13,NA,NA
"065066",4,2,36,27,0.237683,3,NA,NA
"065066",4,3,61,35,0.2127,11,NA,NA
"065066",4,4,31,27,0.189545,3,NA,NA
"065066",4,5,12,11,0.133227,1,NA,NA
"065066",4,6,31,17,0.189621,7,NA,NA
"065066",5,1,47,31,0.49897,9,NA,NA
"065066",5,2,53,50,0.160066,7,NA,NA
"065066",5,3,27,34,0.247895,1,NA,NA
"065066",5,4,16,24,0.21491,1,NA,NA
"065066",5,5,20,17,0.107408,5,NA,NA
"065066",5,6,9,10,0.19949,1,NA,NA
"065066",6,1,54,43,0.219268,13,NA,NA
"065066",6,2,19,18,0.252631,7,NA,NA
"065066",6,3,6,10,0.114702,1,NA,NA
"065066",6,4,6,11,0.241093,1,NA,NA
"065066",6,5,7,21,0.529585,1,NA,NA
"065066",6,6,44,31,0.238535,3,NA,NA
"065066",7,1,42,25,0.334343,5,NA,NA
"065066",7,2,24,19,0.213709,3,NA,NA
"065066",7,3,20,16,0.219304,3,NA,NA
"065066",7,4,14,11,0.243214,1,NA,NA
"065066",7,5,14,15,0.080126,3,NA,NA
"065066",7,6,6,12,0.216951,1,NA,NA
"065066",8,1,87,64,0.237904,11,NA,NA
"065066",8,2,41,22,0.165713,7,NA,NA
"065066",8,3,11,11,0.141892,3,NA,NA
"065066",8,4,15,16,0.283353,3,NA,NA
"065066",8,5,8,6,0.164712,1,NA,NA
"065066",8,6,6,18,0.093296,1,NA,NA
"065066",9,1,129,137,0.245882,22,NA,NA
"065066",9,2,36,25,0.169958,3,NA,NA
"065066",9,3,36,21,0.260657,3,NA,NA
"065066",9,4,28,16,0.123459,3,NA,NA
"065066",9,5,22,17,0.210381,3,NA,NA
"065066",9,6,8,10,0.097182,1,NA,NA
"065066",10,1,150,135,0.307723,23,NA,NA
"065066",10,2,44,30,0.237676,3,NA,NA
"065066",10,3,13,17,0.162652,1,NA,NA
"065066",10,4,20,22,0.19678,3,NA,NA
"065066",10,5,11,18,0.186664,1,NA,NA
"065066",10,6,9,6,0.164255,1,NA,NA
"065066",11,1,81,36,0.240514,11,NA,NA
"065066",11,2,23,17,0.209515,1,NA,NA
"065066",11,3,26,15,0.272871,6,NA,NA
"065066",11,4,17,27,0.118041,1,NA,NA
"065066",11,5,21,24,0.242621,3,NA,NA
"065066",11,6,16,27,0.145549,1,NA,NA
"065066",12,1,107,63,0.428484,7,NA,NA
"065066",12,2,23,15,0.225762,1,NA,NA
"065066",12,3,8,4,0.091592,1,NA,NA
"065066",12,4,23,15,0.178887,3,NA,NA
"065066",12,5,5,3,0.132377,1,NA,NA
"065066",12,6,18,16,0.242564,3,NA,NA
"065066",13,1,52,45,0.186776,15,NA,NA
"065066",13,2,46,27,0.196433,5,NA,NA
"065066",13,3,14,23,0.127503,3,NA,NA
"065066",13,4,7,16,0.245058,1,NA,NA
"065066",13,5,19,19,0.211195,3,NA,NA
"065066",13,6,11,10,0.127162,1,NA,NA
"065066",14,1,31,21,0.248576,1,NA,NA
"065066",14,2,34,19,0.268547,5,NA,NA
"065066",14,3,17,26,0.233413,5,NA,NA
"065066",14,4,11,15,0.155054,1,NA,NA
"065066",14,5,8,18,0.125211,3,NA,NA
"065066",14,6,24,30,0.15424,7,NA,NA
"065066",15,1,51,28,0.261868,9,NA,NA
"065066",15,2,15,18,0.154068,1,NA,NA
"065066",15,3,10,13,0.107116,1,NA,NA
"065066",15,4,12,19,0.114391,1,NA,NA
"065066",15,5,9,12,0.223296,1,NA,NA
"065066",15,6,14,17,0.197711,3,NA,NA
"065066",16,1,79,51,0.259484,9,NA,NA
"065066",16,2,99,59,0.331241,15,NA,NA
"065066",16,3,18,14,0.196403,1,NA,NA
"065066",16,4,27,21,0.190175,1,NA,NA
"065066",16,5,7,10,0.112688,1,NA,NA
"065066",16,6,7,15,0.425213,1,NA,NA
"067068",1,1,51,23,0.147833,5,NA,NA
"067068",1,2,20,22,0.325809,1,NA,NA
"067068",1,3,20,13,0.11298,2,NA,NA
"067068",1,4,17,27,0.169291,1,NA,NA
"067068",1,5,15,21,0.143781,1,NA,NA
"067068",1,6,9,12,0.210009,1,NA,NA
"067068",2,1,70,90,0.276494,9,NA,NA
"067068",2,2,31,26,0.138664,4,NA,NA
"067068",2,3,23,27,0.289634,3,NA,NA
"067068",2,4,22,16,0.106731,1,NA,NA
"067068",2,5,22,17,0.253375,3,NA,NA
"067068",2,6,23,14,0.062954,2,NA,NA
"067068",3,1,18,7,0.166886,4,NA,NA
"067068",3,2,11,10,0.250963,1,NA,NA
"067068",3,3,8,22,0.140743,1,NA,NA
"067068",3,4,8,13,0.331431,1,NA,NA
"067068",3,5,8,20,0.374814,1,NA,NA
"067068",3,6,6,13,0.206704,1,NA,NA
"067068",4,1,94,42,0.318365,13,NA,NA
"067068",4,2,32,21,0.186905,6,NA,NA
"067068",4,3,10,18,0.211196,1,NA,NA
"067068",4,4,14,34,0.26332,6,NA,NA
"067068",4,5,11,12,0.228029,1,NA,NA
"067068",4,6,7,8,0.214312,1,NA,NA
"067068",5,1,50,32,0.188453,3,NA,NA
"067068",5,2,30,35,0.210075,6,NA,NA
"067068",5,3,21,23,0.185108,1,NA,NA
"067068",5,4,21,25,0.30965,1,NA,NA
"067068",5,5,21,22,0.235503,2,NA,NA
"067068",5,6,24,33,0.179678,3,NA,NA
"067068",6,1,60,26,0.253533,7,NA,NA
"067068",6,2,56,65,0.209554,7,NA,NA
"067068",6,3,32,32,0.261365,6,NA,NA
"067068",6,4,14,7,0.302,2,NA,NA
"067068",6,5,13,20,0.316865,1,NA,NA
"067068",6,6,27,28,0.189528,3,NA,NA
"067068",7,1,62,50,0.286035,5,NA,NA
"067068",7,2,29,22,0.236976,3,NA,NA
"067068",7,3,23,26,0.090229,1,NA,NA
"067068",7,4,22,37,0.203371,1,NA,NA
"067068",7,5,60,33,0.368537,5,NA,NA
"067068",7,6,18,20,0.253001,3,NA,NA
"067068",8,1,68,62,0.314702,10,NA,NA
"067068",8,2,112,71,0.201553,16,NA,NA
"067068",8,3,20,30,0.23254,5,NA,NA
"067068",8,4,57,44,0.201014,9,NA,NA
"067068",8,5,19,25,0.215142,1,NA,NA
"067068",8,6,24,11,0.13979,1,NA,NA
"067068",9,1,147,83,0.213844,17,NA,NA
"067068",9,2,51,38,0.305846,7,NA,NA
"067068",9,3,60,62,0.182368,3,NA,NA
"067068",9,4,23,18,0.210733,1,NA,NA
"067068",9,5,10,26,0.22538,2,NA,NA
"067068",9,6,17,19,0.262706,3,NA,NA
"067068",10,1,79,45,0.286931,6,NA,NA
"067068",10,2,37,24,0.208779,5,NA,NA
"067068",10,3,27,27,0.286436,3,NA,NA
"067068",10,4,16,9,0.258682,1,NA,NA
"067068",10,5,13,21,0.22383,2,NA,NA
"067068",10,6,29,27,0.18462,3,NA,NA
"067068",11,1,56,16,0.189903,6,NA,NA
"067068",11,2,28,48,0.265717,3,NA,NA
"067068",11,3,49,52,0.254138,4,NA,NA
"067068",11,4,40,46,0.319907,8,NA,NA
"067068",11,5,20,22,0.16737,1,NA,NA
"067068",11,6,19,25,0.281351,1,NA,NA
"067068",12,1,68,60,0.252896,7,NA,NA
"067068",12,2,33,26,0.231174,1,NA,NA
"067068",12,3,18,23,0.200307,6,NA,NA
"067068",12,4,19,21,0.168711,2,NA,NA
"067068",12,5,13,20,0.232387,3,NA,NA
"067068",12,6,15,28,0.165423,1,NA,NA
"067068",13,1,64,20,0.279381,7,NA,NA
"067068",13,2,26,26,0.222646,4,NA,NA
"067068",13,3,9,17,0.189398,1,NA,NA
"067068",13,4,13,18,0.280534,4,NA,NA
"067068",13,5,9,12,0.1534,1,NA,NA
"067068",13,6,10,14,0.304892,2,NA,NA
"067068",14,1,50,43,0.250931,8,NA,NA
"067068",14,2,80,47,0.296938,11,NA,NA
"067068",14,3,44,66,0.305714,9,NA,NA
"067068",14,4,21,21,0.220975,1,NA,NA
"067068",14,5,24,48,0.259015,4,NA,NA
"067068",14,6,14,16,0.197107,1,NA,NA
"067068",15,1,71,62,0.348125,10,NA,NA
"067068",15,2,50,61,0.280871,4,NA,NA
"067068",15,3,18,24,0.177042,3,NA,NA
"067068",15,4,17,26,0.20776,2,NA,NA
"067068",15,5,8,7,0.100481,1,NA,NA
"067068",15,6,7,12,0.205667,1,NA,NA
"067068",16,1,251,177,0.29341,21,NA,NA
"067068",16,2,51,44,0.181709,3,NA,NA
"067068",16,3,45,36,0.22167,3,NA,NA
"067068",16,4,30,39,0.185341,1,NA,NA
"067068",16,5,48,58,0.253082,5,NA,NA
"067068",16,6,22,32,0.227902,1,NA,NA
"069070",1,1,36,24,0.243944,1,NA,NA
"069070",1,2,53,30,0.265726,9,NA,NA
"069070",1,3,31,13,0.291245,2,NA,NA
"069070",1,4,24,9,0.326165,3,NA,NA
"069070",1,5,25,17,0.434938,1,NA,NA
"069070",1,6,17,16,0.255769,1,NA,NA
"069070",2,1,67,19,0.273264,9,NA,NA
"069070",2,2,26,13,0.185609,1,NA,NA
"069070",2,3,18,5,0.366946,1,NA,NA
"069070",2,4,19,17,0.256572,1,NA,NA
"069070",2,5,17,13,0.299283,3,NA,NA
"069070",2,6,23,13,0.247976,3,NA,NA
"069070",3,1,47,25,0.207409,3,NA,NA
"069070",3,2,41,21,0.26228,9,NA,NA
"069070",3,3,19,13,0.223765,1,NA,NA
"069070",3,4,18,18,0.141353,3,NA,NA
"069070",3,5,16,14,0.317933,1,NA,NA
"069070",3,6,18,13,0.238148,1,NA,NA
"069070",4,1,37,17,0.34921,7,NA,NA
"069070",4,2,29,15,0.172765,1,NA,NA
"069070",4,3,21,10,0.170794,4,NA,NA
"069070",4,4,18,13,0.248867,3,NA,NA
"069070",4,5,23,13,0.253547,1,NA,NA
"069070",4,6,14,13,0.116418,1,NA,NA
"069070",5,1,56,38,0.250098,7,NA,NA
"069070",5,2,28,9,0.198521,3,NA,NA
"069070",5,3,19,15,0.185924,1,NA,NA
"069070",5,4,16,10,0.306271,3,NA,NA
"069070",5,5,22,15,0.266863,3,NA,NA
"069070",5,6,11,8,0.245408,1,NA,NA
"069070",6,1,63,39,0.227815,13,NA,NA
"069070",6,2,36,18,0.205969,4,NA,NA
"069070",6,3,29,10,0.223538,1,NA,NA
"069070",6,4,24,17,0.213868,3,NA,NA
"069070",6,5,31,19,0.262691,3,NA,NA
"069070",6,6,15,17,0.134985,1,NA,NA
"069070",7,1,65,33,0.235188,11,NA,NA
"069070",7,2,19,12,0.210115,3,NA,NA
"069070",7,3,18,18,0.207044,1,NA,NA
"069070",7,4,15,12,0.193766,3,NA,NA
"069070",7,5,13,13,0.250106,1,NA,NA
"069070",7,6,9,6,0.189525,2,NA,NA
"069070",8,1,54,18,0.208567,6,NA,NA
"069070",8,2,29,20,0.217781,1,NA,NA
"069070",8,3,33,11,0.215097,5,NA,NA
"069070",8,4,26,14,0.207987,3,NA,NA
"069070",8,5,27,8,0.283293,3,NA,NA
"069070",8,6,22,15,0.220571,4,NA,NA
"069070",9,1,111,75,0.296708,17,NA,NA
"069070",9,2,214,91,0.341087,17,NA,NA
"069070",9,3,52,35,0.41396,6,NA,NA
"069070",9,4,43,33,0.228804,9,NA,NA
"069070",9,5,26,18,0.19093,1,NA,NA
"069070",9,6,23,15,0.241944,3,NA,NA
"069070",10,1,48,12,0.264107,3,NA,NA
"069070",10,2,73,44,0.306068,14,NA,NA
"069070",10,3,72,28,0.288997,6,NA,NA
"069070",10,4,35,28,0.252726,4,NA,NA
"069070",10,5,23,20,0.231726,3,NA,NA
"069070",10,6,32,26,0.189709,3,NA,NA
"069070",11,1,152,139,0.328869,14,NA,NA
"069070",11,2,34,22,0.236311,4,NA,NA
"069070",11,3,30,18,0.22361,3,NA,NA
"069070",11,4,30,11,0.326195,3,NA,NA
"069070",11,5,24,16,0.187173,3,NA,NA
"069070",11,6,22,18,0.331717,3,NA,NA
"069070",12,1,45,12,0.21393,5,NA,NA
"069070",12,2,29,15,0.187054,3,NA,NA
"069070",12,3,15,9,0.311895,4,NA,NA
"069070",12,4,18,13,0.231773,3,NA,NA
"069070",12,5,12,6,0.344654,3,NA,NA
"069070",12,6,19,14,0.193599,3,NA,NA
"069070",13,1,42,40,0.231242,5,NA,NA
"069070",13,2,26,13,0.277994,6,NA,NA
"069070",13,3,25,16,0.202576,5,NA,NA
"069070",13,4,18,7,0.198248,3,NA,NA
"069070",13,5,27,17,0.185687,5,NA,NA
"069070",13,6,21,11,0.204321,1,NA,NA
"069070",14,1,66,51,0.221534,13,NA,NA
"069070",14,2,41,16,0.202777,5,NA,NA
"069070",14,3,32,15,0.15462,5,NA,NA
"069070",14,4,25,10,0.295425,3,NA,NA
"069070",14,5,26,12,0.160882,0,NA,NA
"069070",14,6,21,12,0.187842,3,NA,NA
"069070",15,1,36,29,0.215846,5,NA,NA
"069070",15,2,29,8,0.165939,3,NA,NA
"069070",15,3,29,16,0.249865,2,NA,NA
"069070",15,4,19,17,0.248081,2,NA,NA
"069070",15,5,28,26,0.241477,4,NA,NA
"069070",15,6,19,16,0.12944,1,NA,NA
"069070",16,1,60,22,0.340576,7,NA,NA
"069070",16,2,38,19,0.27293,5,NA,NA
"069070",16,3,26,15,0.221692,3,NA,NA
"069070",16,4,30,15,0.226112,5,NA,NA
"069070",16,5,27,10,0.339135,5,NA,NA
"069070",16,6,20,16,0.25781,3,NA,NA
"075076",1,1,39,14,0.311518,5,NA,NA
"075076",1,2,33,16,0.261577,5,NA,NA
"075076",1,3,25,16,0.285511,3,NA,NA
"075076",1,4,20,8,0.360875,2,NA,NA
"075076",1,5,31,21,0.301104,3,NA,NA
"075076",1,6,19,8,0.368719,3,NA,NA
"075076",2,1,42,23,0.232332,5,NA,NA
"075076",2,2,15,5,0.333499,1,NA,NA
"075076",2,3,30,14,0.251517,9,NA,NA
"075076",2,4,11,10,0.28323,3,NA,NA
"075076",2,5,11,14,0.254346,1,NA,NA
"075076",2,6,10,2,0.179982,1,NA,NA
"075076",3,1,37,17,0.232236,5,NA,NA
"075076",3,2,22,7,0.291977,2,NA,NA
"075076",3,3,11,13,0.140808,1,NA,NA
"075076",3,4,10,11,0.122137,1,NA,NA
"075076",3,5,6,9,0.241877,1,NA,NA
"075076",3,6,16,9,0.256865,1,NA,NA
"075076",4,1,136,13,0.333137,16,NA,NA
"075076",4,2,18,10,0.222191,1,NA,NA
"075076",4,3,10,12,0.191364,2,NA,NA
"075076",4,4,8,5,0.253112,2,NA,NA
"075076",4,5,9,5,0.310829,1,NA,NA
"075076",4,6,6,4,0.243638,2,NA,NA
"075076",5,1,77,8,0.239753,8,NA,NA
"075076",5,2,13,6,0.228304,1,NA,NA
"075076",5,3,14,13,0.160332,1,NA,NA
"075076",5,4,14,15,0.315344,1,NA,NA
"075076",5,5,12,9,0.298699,1,NA,NA
"075076",5,6,9,4,0.260443,1,NA,NA
"075076",6,1,95,38,0.28081,10,NA,NA
"075076",6,2,15,16,0.236266,2,NA,NA
"075076",6,3,16,17,0.35022,1,NA,NA
"075076",6,4,12,7,0.209051,1,NA,NA
"075076",6,5,10,9,0.266592,1,NA,NA
"075076",6,6,14,7,0.170504,1,NA,NA
"075076",7,1,32,14,0.192218,8,NA,NA
"075076",7,2,41,22,0.198062,6,NA,NA
"075076",7,3,20,18,0.307756,4,NA,NA
"075076",7,4,16,8,0.387622,1,NA,NA
"075076",7,5,14,11,0.298958,5,NA,NA
"075076",7,6,19,6,0.347263,2,NA,NA
"075076",8,1,112,43,0.340257,9,NA,NA
"075076",8,2,35,12,0.382571,1,NA,NA
"075076",8,3,15,13,0.247256,1,NA,NA
"075076",8,4,17,5,0.25001,1,NA,NA
"075076",8,5,15,12,0.329649,1,NA,NA
"075076",8,6,15,7,0.134222,1,NA,NA
"075076",9,1,91,38,0.227765,14,NA,NA
"075076",9,2,37,7,0.230154,3,NA,NA
"075076",9,3,29,16,0.175445,3,NA,NA
"075076",9,4,47,21,0.263395,5,NA,NA
"075076",9,5,33,11,0.262623,3,NA,NA
"075076",9,6,19,16,0.247678,3,NA,NA
"075076",10,1,53,13,0.37096,6,NA,NA
"075076",10,2,29,18,0.294692,3,NA,NA
"075076",10,3,12,8,0.319767,1,NA,NA
"075076",10,4,22,14,0.201876,3,NA,NA
"075076",10,5,13,8,0.260723,1,NA,NA
"075076",10,6,13,14,0.300053,1,NA,NA
"075076",11,1,53,19,0.328868,6,NA,NA
"075076",11,2,23,11,0.149116,4,NA,NA
"075076",11,3,20,21,0.330082,1,NA,NA
"075076",11,4,28,10,0.169379,4,NA,NA
"075076",11,5,14,8,0.232549,1,NA,NA
"075076",11,6,17,12,0.274594,1,NA,NA
"075076",12,1,67,33,0.265813,6,NA,NA
"075076",12,2,42,11,0.237653,3,NA,NA
"075076",12,3,26,11,0.273077,3,NA,NA
"075076",12,4,27,22,0.279848,1,NA,NA
"075076",12,5,36,32,0.468088,1,NA,NA
"075076",12,6,31,6,0.17741,1,NA,NA
"075076",13,1,31,23,0.24834,4,NA,NA
"075076",13,2,32,8,0.207158,3,NA,NA
"075076",13,3,21,10,0.312084,4,NA,NA
"075076",13,4,22,11,0.158953,1,NA,NA
"075076",13,5,22,12,0.312841,1,NA,NA
"075076",13,6,29,13,0.213028,4,NA,NA
"075076",14,1,44,19,0.370071,6,NA,NA
"075076",14,2,56,17,0.390747,8,NA,NA
"075076",14,3,11,8,0.315579,1,NA,NA
"075076",14,4,26,21,0.279852,1,NA,NA
"075076",14,5,20,5,0.416158,1,NA,NA
"075076",14,6,20,4,0.251682,2,NA,NA
"075076",15,1,69,33,0.321137,7,NA,NA
"075076",15,2,33,8,0.284567,5,NA,NA
"075076",15,3,32,17,0.277998,3,NA,NA
"075076",15,4,23,14,0.228424,5,NA,NA
"075076",15,5,24,17,0.24067,1,NA,NA
"075076",15,6,15,9,0.15764,1,NA,NA
"075076",16,1,68,35,0.281373,6,NA,NA
"075076",16,2,33,15,0.202546,5,NA,NA
"075076",16,3,36,25,0.254665,4,NA,NA
"075076",16,4,21,13,0.234888,2,NA,NA
"075076",16,5,18,6,0.334499,1,NA,NA
"075076",16,6,16,11,0.222717,1,NA,NA
"077078",1,1,62,41,0.237799,5,NA,NA
"077078",1,2,62,46,0.253405,5,NA,NA
"077078",1,3,30,24,0.148095,5,NA,NA
"077078",1,4,20,16,0.237699,1,NA,NA
"077078",1,5,20,26,0.245847,3,NA,NA
"077078",1,6,23,19,0.195167,1,NA,NA
"077078",2,1,75,29,0.212001,9,NA,NA
"077078",2,2,50,39,0.167747,7,NA,NA
"077078",2,3,35,18,0.256072,5,NA,NA
"077078",2,4,15,17,0.118573,1,NA,NA
"077078",2,5,32,17,0.148658,7,NA,NA
"077078",2,6,18,17,0.163669,2,NA,NA
"077078",3,1,71,43,0.237687,11,NA,NA
"077078",3,2,47,23,0.262164,7,NA,NA
"077078",3,3,13,8,0.188187,1,NA,NA
"077078",3,4,18,13,0.20416,3,NA,NA
"077078",3,5,9,18,0.151328,1,NA,NA
"077078",3,6,14,12,0.213001,1,NA,NA
"077078",4,1,63,35,0.266432,7,NA,NA
"077078",4,2,105,74,0.248827,11,NA,NA
"077078",4,3,37,31,0.226563,8,NA,NA
"077078",4,4,18,14,0.139749,5,NA,NA
"077078",4,5,9,16,0.225,1,NA,NA
"077078",4,6,10,11,0.1164,1,NA,NA
"077078",5,1,166,136,0.253342,13,NA,NA
"077078",5,2,66,41,0.212622,3,NA,NA
"077078",5,3,59,50,0.152708,5,NA,NA
"077078",5,4,27,28,0.200107,3,NA,NA
"077078",5,5,21,21,0.116143,3,NA,NA
"077078",5,6,64,44,0.196087,15,NA,NA
"077078",6,1,62,44,0.252214,5,NA,NA
"077078",6,2,27,31,0.165966,1,NA,NA
"077078",6,3,18,13,0.236242,3,NA,NA
"077078",6,4,9,10,0.244684,1,NA,NA
"077078",6,5,18,16,0.114051,3,NA,NA
"077078",6,6,8,15,0.045073,1,NA,NA
"077078",7,1,41,39,0.193842,3,NA,NA
"077078",7,2,21,15,0.217988,3,NA,NA
"077078",7,3,9,14,0.167537,2,NA,NA
"077078",7,4,20,17,0.126473,1,NA,NA
"077078",7,5,15,16,0.114135,1,NA,NA
"077078",7,6,21,10,0.120067,3,NA,NA
"077078",8,1,237,135,0.26378,15,NA,NA
"077078",8,2,60,45,0.232819,5,NA,NA
"077078",8,3,54,28,0.222293,5,NA,NA
"077078",8,4,38,34,0.213347,3,NA,NA
"077078",8,5,32,22,0.180084,3,NA,NA
"077078",8,6,22,24,0.097421,3,NA,NA
"077078",9,1,122,97,0.21529,17,NA,NA
"077078",9,2,52,36,0.245939,5,NA,NA
"077078",9,3,64,51,0.264696,9,NA,NA
"077078",9,4,32,17,0.19502,3,NA,NA
"077078",9,5,42,40,0.151284,3,NA,NA
"077078",9,6,46,44,0.217931,3,NA,NA
"077078",10,1,68,32,0.319903,3,NA,NA
"077078",10,2,48,32,0.177433,1,NA,NA
"077078",10,3,42,21,0.191232,7,NA,NA
"077078",10,4,27,19,0.157661,5,NA,NA
"077078",10,5,31,12,0.229637,3,NA,NA
"077078",10,6,8,9,0.124988,1,NA,NA
"077078",11,1,89,57,0.254145,9,NA,NA
"077078",11,2,31,18,0.157379,5,NA,NA
"077078",11,3,18,16,0.24453,3,NA,NA
"077078",11,4,18,15,0.209753,1,NA,NA
"077078",11,5,22,14,0.189869,3,NA,NA
"077078",11,6,13,15,0.080681,1,NA,NA
"077078",12,1,50,29,0.196252,3,NA,NA
"077078",12,2,25,25,0.192707,3,NA,NA
"077078",12,3,25,19,0.200139,1,NA,NA
"077078",12,4,14,14,0.27331,1,NA,NA
"077078",12,5,15,12,0.172499,1,NA,NA
"077078",12,6,17,17,0.231057,1,NA,NA
"077078",13,1,35,21,0.174393,3,NA,NA
"077078",13,2,30,24,0.163268,9,NA,NA
"077078",13,3,16,9,0.222273,1,NA,NA
"077078",13,4,14,16,0.118581,1,NA,NA
"077078",13,5,7,6,0.25382,1,NA,NA
"077078",13,6,11,11,0.249786,2,NA,NA
"077078",14,1,71,40,0.239434,9,NA,NA
"077078",14,2,62,47,0.275341,5,NA,NA
"077078",14,3,35,25,0.213404,3,NA,NA
"077078",14,4,26,27,0.088776,3,NA,NA
"077078",14,5,25,18,0.218778,3,NA,NA
"077078",14,6,16,20,0.144341,3,NA,NA
"077078",15,1,58,42,0.178111,5,NA,NA
"077078",15,2,39,35,0.237314,7,NA,NA
"077078",15,3,33,32,0.191468,5,NA,NA
"077078",15,4,30,24,0.21283,5,NA,NA
"077078",15,5,11,23,0.099801,1,NA,NA
"077078",15,6,24,21,0.170989,3,NA,NA
"077078",16,1,95,45,0.237752,5,NA,NA
"077078",16,2,82,63,0.202076,5,NA,NA
"077078",16,3,107,59,0.231608,13,NA,NA
"077078",16,4,43,40,0.198995,5,NA,NA
"077078",16,5,36,22,0.177546,3,NA,NA
"077078",16,6,29,40,0.216734,3,NA,NA
"081082",1,1,63,39,0.217432,11,NA,NA
"081082",1,2,20,20,0.135451,1,NA,NA
"081082",1,3,25,27,0.126004,1,NA,NA
"081082",1,4,18,20,0,1,NA,NA
"081082",1,5,16,12,0.059113,2,NA,NA
